ano,fase,nivel,numero_questao,titulo,enunciado,alternativas,questao,classe
2006,1,1,11,uma casa muito suspeita,"a polícia desconfia que uma casa frequentada por quatro pessoas, identificadas como juca, kiko, lia e mel, é utilizada para clonagem de telefones celulares e cartões de crédito. montou-se então uma operação de vigilância, que obteve as seguintes informações: - a cada dia, os suspeitos entram e posteriormente saem da casa exatamente uma vez; - um suspeito nunca entra ou sai da casa com outro suspeito; - nenhum dos suspeitos sai da casa na mesma posição (primeira, segunda, terceira e quarta) em que entrou na casa; - tanto entrando como saindo do prédio, kiko sempre precede lia.","(a) juca, kiko, lia, mel (b) juca, kiko, mel, lia (c) juca, mel, kiko, lia (d) kiko, juca, lia, mel (e) kiko, lia, juca, mel","se, num certo dia, juca e mel entram na casa na segunda e terceira posições, respectivamente, e juca também sai da casa antes de mel, a ordem em que os suspeitos saem da casa é",ordenação
2006,1,1,12,uma casa muito suspeita,"a polícia desconfia que uma casa frequentada por quatro pessoas, identificadas como juca, kiko, lia e mel, é utilizada para clonagem de telefones celulares e cartões de crédito. montou-se então uma operação de vigilância, que obteve as seguintes informações: - a cada dia, os suspeitos entram e posteriormente saem da casa exatamente uma vez; - um suspeito nunca entra ou sai da casa com outro suspeito; - nenhum dos suspeitos sai da casa na mesma posição (primeira, segunda, terceira e quarta) em que entrou na casa; - tanto entrando como saindo do prédio, kiko sempre precede lia.",(a) juca e kiko (b) juca e mel (c) kiko e lia (d) kiko e mel (e) lia e mel,"num dia em que dois suspeitos que entram na casa primeiro são também os que saem da casa primeiro, os dois últimos suspeitos a entrar na casa poderiam ser",ordenação
2006,1,1,13,uma casa muito suspeita,"a polícia desconfia que uma casa frequentada por quatro pessoas, identificadas como juca, kiko, lia e mel, é utilizada para clonagem de telefones celulares e cartões de crédito. montou-se então uma operação de vigilância, que obteve as seguintes informações: - a cada dia, os suspeitos entram e posteriormente saem da casa exatamente uma vez; - um suspeito nunca entra ou sai da casa com outro suspeito; - nenhum dos suspeitos sai da casa na mesma posição (primeira, segunda, terceira e quarta) em que entrou na casa; - tanto entrando como saindo do prédio, kiko sempre precede lia.",(a) juca é o primeiro a sair da casa. (b) juca é o terceiro a sair da casa. (c) kiko é o primeiro a sair da casa. (d) lia é a terceira a sair da casa. (e) mel é a segunda a sair da casa.,"em um dia em que kiko entra na casa em segundo e mel entra em terceiro, qual das seguintes afirmações é necessariamente verdadeira?",ordenação
2006,1,2,3,analistas de sistemas,"uma empresa está instalada no primeiro, segundo, terceiro e quarto andares de um prédio de escritórios. três analistas de sistemas, alice, bia e clara, com cargos de analista sênior e analista junior, trabalham na empresa, e devem ser alocadas nos andares de acordo com as seguintes restrições: - nem todos os analistas têm o mesmo cargo; - cada andar da empresa pode ter apenas uma analista alocada; - alice é alocada no quarto andar; - bia é analista sênior; - bia é alocada em algum andar acima do andar de clara; - se há analista alocada no terceiro andar, então tal analista tem o mesmo cargo que a analista do quarto andar.",(a) bia está alocada no primeiro andar. - (b) bia está alocada no terceiro andar. - (c) clara é analista sênior e está alocada no primeiro andar. - (d) clara é analista sênior e está alocada no segundo andar. - (e) clara é analista junior e está alocada no segundo andar.,"se alice é analista junior, qual das seguintes afirmações poderia ser verdadeira? -",ordenação
2006,1,2,4,analistas de sistemas,"uma empresa está instalada no primeiro, segundo, terceiro e quarto andares de um prédio de escritórios. três analistas de sistemas, alice, bia e clara, com cargos de analista sênior e analista junior, trabalham na empresa, e devem ser alocadas nos andares de acordo com as seguintes restrições: - nem todos os analistas têm o mesmo cargo; - cada andar da empresa pode ter apenas uma analista alocada; - alice é alocada no quarto andar; - bia é analista sênior; - bia é alocada em algum andar acima do andar de clara; - se há analista alocada no terceiro andar, então tal analista tem o mesmo cargo que a analista do quarto andar.",(a) há uma analista sênior no primeiro andar. - (b) há uma analista sênior no segundo andar. - (c) há uma analista sênior no quarto andar. - (d) há uma analista junior no quarto andar. - (e) há uma analista junior no segundo andar.,"se nem bia nem clara estão alocadas no terceiro andar, então qual das afirmações abaixo é necessariamente verdadeira? -",ordenação
2006,1,2,1,analistas de sistemas,"uma empresa está instalada no primeiro, segundo, terceiro e quarto andares de um prédio de escritórios. três analistas de sistemas, alice, bia e clara, com cargos de analista sênior e analista junior, trabalham na empresa, e devem ser alocadas nos andares de acordo com as seguintes restrições: - nem todos os analistas têm o mesmo cargo; - cada andar da empresa pode ter apenas uma analista alocada; - alice é alocada no quarto andar; - bia é analista sênior; - bia é alocada em algum andar acima do andar de clara; - se há analista alocada no terceiro andar, então tal analista tem o mesmo cargo que a analista do quarto andar.",(a) bia é alocada no segundo andar. - (b) bia é alocada no terceiro andar. - (c) clara é alocada no primeiro andar. - (d) clara é alocada no segundo andar. - (e) clara é alocada no terceiro andar.,qual das seguintes afirmações é necessariamente falsa? -,ordenação
2006,1,2,2,analistas de sistemas,"uma empresa está instalada no primeiro, segundo, terceiro e quarto andares de um prédio de escritórios. três analistas de sistemas, alice, bia e clara, com cargos de analista sênior e analista junior, trabalham na empresa, e devem ser alocadas nos andares de acordo com as seguintes restrições: - nem todos os analistas têm o mesmo cargo; - cada andar da empresa pode ter apenas uma analista alocada; - alice é alocada no quarto andar; - bia é analista sênior; - bia é alocada em algum andar acima do andar de clara; - se há analista alocada no terceiro andar, então tal analista tem o mesmo cargo que a analista do quarto andar.",(a) alice e bia têm o mesmo cargo. - (b) alice e clara têm o mesmo cargo. - (c) bia e clara têm o mesmo cargo. - (d) ou alice ou clara ou ambas são analistas juniores. - (e) ou alice ou clara ou ambas são analistas seniores.,qual das seguintes afirmações poderia ser verdadeira? -,ordenação
2006,1,2,12,sanduíches do joão,"joão chamou dois amigos para o lanche e está fazendo três sanduíches a, b e c. cada sanduíche é composto de duas camadas: a de cima e a de baixo, obedecendo as seguintes características: - uma vez feito, o sanduíche não pode ser virado (ou seja, a camada de cima não se torna a camada de baixo); - cada camada é feita com exatamente um dos seguintes ingredientes: queijo, presunto, tomate ou ovo; - nos três sanduíches, as camadas de baixo são diferentes entre si; - nos três sanduíches, as camadas de cima são diferentes entre si; - em cada sanduíche, a camada de cima é diferente da camada de baixo; - exatamente uma camada de cima é de tomate; - nenhuma das camadas de baixo é de presunto; - no sanduíche c, uma das camadas é de queijo; - a camada de cima do sanduíche b é de presunto.",(a) tanto a camada de cima do sanduíche a como a camada de baixo do sanduíche b são de queijo. (b) tanto a camada de cima do sanduíche a como a camada de baixo do sanduíche b são de ovo. (c) tanto a camada de cima do sanduíche a como a camada de baixo do sanduíche c são de ovo. (d) a camada de cima do sanduíche a é de queijo e a camada de baixo do sanduíche c é de tomate. (e) a camada de cima do sanduíche c é de ovo e a camada de baixo do sanduíche a é de tomate.,qual das seguintes afirmações poderia ser verdadeira?,ordenação
2006,1,2,13,sanduíches do joão,"joão chamou dois amigos para o lanche e está fazendo três sanduíches a, b e c. cada sanduíche é composto de duas camadas: a de cima e a de baixo, obedecendo as seguintes características: - uma vez feito, o sanduíche não pode ser virado (ou seja, a camada de cima não se torna a camada de baixo); - cada camada é feita com exatamente um dos seguintes ingredientes: queijo, presunto, tomate ou ovo; - nos três sanduíches, as camadas de baixo são diferentes entre si; - nos três sanduíches, as camadas de cima são diferentes entre si; - em cada sanduíche, a camada de cima é diferente da camada de baixo; - exatamente uma camada de cima é de tomate; - nenhuma das camadas de baixo é de presunto; - no sanduíche c, uma das camadas é de queijo; - a camada de cima do sanduíche b é de presunto.",(a) uma camada de cima é de queijo. (b) uma camada do sanduíche a é de tomate. (c) uma camada do sanduíche b é de tomate. (d) duas das seis camadas são de tomate. (e) duas das seis camadas são de ovo.,"se a camada de baixo do sanduíche c é de ovo, então cada uma das afirmações abaixo deve ser verdadeira exceto:",ordenação
2006,1,2,14,sanduíches do joão,"joão chamou dois amigos para o lanche e está fazendo três sanduíches a, b e c. cada sanduíche é composto de duas camadas: a de cima e a de baixo, obedecendo as seguintes características: - uma vez feito, o sanduíche não pode ser virado (ou seja, a camada de cima não se torna a camada de baixo); - cada camada é feita com exatamente um dos seguintes ingredientes: queijo, presunto, tomate ou ovo; - nos três sanduíches, as camadas de baixo são diferentes entre si; - nos três sanduíches, as camadas de cima são diferentes entre si; - em cada sanduíche, a camada de cima é diferente da camada de baixo; - exatamente uma camada de cima é de tomate; - nenhuma das camadas de baixo é de presunto; - no sanduíche c, uma das camadas é de queijo; - a camada de cima do sanduíche b é de presunto.",(a) nenhuma das camadas de cima é de queijo. (b) nenhuma das camadas de baixo é de queijo. (c) o sanduíche b não tem camada de queijo. (d) nem o sanduíche a nem o sanduíche b tem uma camada de ovo. (e) nem o sanduíche b nem o sanduíche c tem uma camada de tomate.,"suponha que nenhuma das camadas é de presunto (nem a do sanduíche b). se todas as opções permanecerem válidas, então qual das seguintes afirmações poderia ser verdadeira?",ordenação
2006,1,2,11,sanduíches do joão,"joão chamou dois amigos para o lanche e está fazendo três sanduíches a, b e c. cada sanduíche é composto de duas camadas: a de cima e a de baixo, obedecendo as seguintes características: - uma vez feito, o sanduíche não pode ser virado (ou seja, a camada de cima não se torna a camada de baixo); - cada camada é feita com exatamente um dos seguintes ingredientes: queijo, presunto, tomate ou ovo; - nos três sanduíches, as camadas de baixo são diferentes entre si; - nos três sanduíches, as camadas de cima são diferentes entre si; - em cada sanduíche, a camada de cima é diferente da camada de baixo; - exatamente uma camada de cima é de tomate; - nenhuma das camadas de baixo é de presunto; - no sanduíche c, uma das camadas é de queijo; - a camada de cima do sanduíche b é de presunto.","(a) nenhuma camada de cima dos sanduíches é de queijo. (b) nenhuma camada de baixo dos sanduíches é de queijo. (c) apenas o sanduíche b tem uma camada de tomate. (d) dos três sanduíches, uma das camadas de cima é de queijo e uma das camadas de cima é de ovo. (e) a camada de cima do sanduíche b é do mesmo ingrediente que a camada de baixo do sanduíche a.",qual das seguintes afirmações poderia ser verdadeira?,ordenação
2006,1,2,5,analista de sistemas,"uma empresa está instalada no primeiro, segundo, terceiro e quarto andares de um prédio de escritórios. três analistas de sistemas, alice, bia e clara, com cargos de analista sênior e analista júnior, trabalham na empresa, e devem ser alocadas nos andares de acordo com as seguintes restrições: - nem todos os analistas têm o mesmo cargo; - cada andar da empresa pode ter apenas uma analista alocada; - alice é alocada no quarto andar; - bia é analista sênior; - bia é alocada em algum andar acima do andar de clara; - se há analista alocada no terceiro andar, então tal analista tem o mesmo cargo que a analista do quarto andar.",(a) alice e bia têm o mesmo cargo. (b) alice e clara têm o mesmo cargo. (c) bia e clara têm o mesmo cargo. (d) ou alice ou clara ou ambas são analistas juniores. (e) ou alice ou clara ou ambas são analistas sêniores.,qual das seguintes afirmações é sempre verdadeira?,ordenação
2006,1,2,6,horta de maria,"maria tem um grande quintal e resolveu fazer uma horta, que terá três ou quatro canteiros. em cada canteiro, apenas um tipo de hortaliça será plantada. exatamente os mesmos canteiros que forem utilizados no primeiro ano serão também utilizados no segundo ano, mas em nenhum canteiro a mesma hortaliça será plantada por dois anos consecutivos. para cada canteiro, maria vai escolher entre cinco possíveis hortaliças, sendo duas verduras (alface e repolho) e três legumes (beterraba, cenoura e nabo). o plantio deve ser feito de acordo com as seguintes condições: - em qualquer ano, pelo menos um dos canteiros deve ter um legume (beterraba, cenoura e nabo); - no ano seguinte ao que nabo é plantado em um canteiro, uma verdura (alface ou repolho) deve ser plantada nesse canteiro.","(a) maria plantará ou alface ou repolho, mas não os dois nesse ano. (b) maria plantará beterraba, ou cenoura, ou ambas nesse ano. (c) maria plantará tanto alface como repolho nesse ano. (d) maria plantará tanto alface como nabo nesse ano. (e) maria plantará apenas uma hortaliça, que será ou beterraba ou repolho nesse ano.","em um ano em que nabo não é plantado, qual das seguintes afirmações é necessariamente verdadeira?",ordenação
